Smry_Ctgry,State,Srvc_Ctgry,Prvdr_ID,Prvdr_Name,Prvdr_City,Prvdr_ZIP,Bene_Dstnct_Cnt,Tot_Epsd_Stay_Cnt,Tot_Srvc_Days,Bene_LE_7_Srvc_Days_Pct,Bene_LE_30_Srvc_Days_Pct,Bene_GE_60_Srvc_Days_Pct,Bene_GE_180_Srvc_Days_Pct,Tot_Chrg_Amt,Tot_Mdcr_Stdzd_Pymt_Amt,Tot_Mdcr_Pymt_Amt,Tot_Outlier_Pymt_Amt,Tot_Alowd_Amt,Tot_Coinsrnc_Amt,Bene_MA_Pct,Bene_Dual_Pct,Bene_Rrl_Pct,Bene_Avg_Age,Bene_Male_Pct,Bene_Feml_Pct,Bene_Race_Wht_Pct,Bene_Race_Black_Pct,Bene_Race_API_Pct,Bene_Race_Hspnc_Pct,Bene_Race_Natind_Pct,Bene_Race_Othr_Pct,Bene_Avg_Risk_Scre,Bene_Avg_CC_Cnt,Bene_CC_AF_Pct,Bene_CC_Alzhmr_Pct,Bene_CC_Asthma_Pct,Bene_CC_Cncr_Pct,Bene_CC_CHF_Pct,Bene_CC_CKD_Pct,Bene_CC_COPD_Pct,Bene_CC_Dprssn_Pct,Bene_CC_Dbts_Pct,Bene_CC_Hyplpdma_Pct,Bene_CC_Hyprtnsn_Pct,Bene_CC_IHD_Pct,Bene_CC_Opo_Pct,Bene_CC_RAOA_Pct,Bene_CC_Sz_Pct,Bene_CC_Strok_Pct,Bene_Prmry_Dx_Cncr_Pct,Bene_Prmry_Dx_COPD_Pct,Bene_Prmry_Dx_Rsprtryfailr_Pct,Bene_Prmry_Dx_Dmnt_Pct,Bene_Prmry_Dx_Strok_Pct,Bene_Prmry_Dx_CHF_Pct,Bene_Prmry_Dx_Hyprtnsn_Pct,Bene_Prmry_Dx_Othrcrdvsclr_Pct,Bene_Prmry_Dx_Infctn_Pct,Bene_Prmry_Dx_Ortho_Pct,Bene_Prmry_Dx_Injury_Pct,Bene_Prmry_Dx_Mtr_Nrl_Pct,Bene_Prmry_Dx_Dbts_Pct,Bene_Prmry_Dx_Skn_Pct,Bene_Prmry_Dx_Aftrcre_Pct,Nrsng_Visits_Cnt,PT_Visits_Cnt,OT_Visits_Cnt,SLP_Visits_Cnt,MSW_Visits_Cnt,Aide_Visits_Cnt,Physn_Visits_Cnt,Tot_Nrsng_Mnts,Tot_PT_Mnts,Tot_OT_Mnts,Tot_SLP_Mnts,Tot_MSW_Mnts,Tot_Aide_Mnts,Nrsng_Mnts_Avg_7_Day_Prior_Death,MSW_Mnts_Avg_7_Day_Prior_Death,Aide_Mnts_Avg_7_Day_Prior_Death,Tot_Asmt_Cnt,Asmt_10_Mnts_RV_Thrshld_Pct,Asmt_10_Mnts_RU_Thrshld_Pct,Srvc_Site_Days_Home_Pct,Srvc_Site_Days_Astd_Lvg_Fac_Pct,Srvc_Site_Days_LTCF_Pct,Srvc_Site_Days_SNF_Pct,Srvc_Site_Days_IP_Pct,Srvc_Site_Days_IP_Hospc_Pct,Dschrg_Cmnty_Slfcr_Pct,Dschrg_IP_Pct,Dschrg_HH_Pct,Dschrg_SNF_Pct,Dschrg_IRF_Pct,Dschrg_Hospc_Pct,Dschrg_Death_Pct,Dschrg_Unk_Pct,Dschrg_Hospc_Lv_Pct,Hospc_RHC_Days_Pct,Tot_HH_LUPA_Epsds_Cnt,HHRG_Low_Thrpy_Erly_Epsd_Day_Pct,HHRG_Mdm_Thrpy_Erly_Epsd_Day_Pct,HHRG_Low_Thrpy_Lte_Epsd_Day_Pct,HHRG_Mdm_Thrpy_Lte_Epsd_Day_Pct,HHRG_High_Thrpy_Epsd_Day_Pct,RUG_AAA_Days_Pct,RUG_Rehab_Days_Pct,RUG_Very_High_Rehab_Days_Pct,RUG_Ultra_High_Rehab_Days_Pct,RUG_Clncl_Cmplx_Days_Pct,RUG_Rdcd_Phys_Fnctng_Days_Pct,RUG_Spcl_High_Care_Days_Pct,RUG_Bhvrl_Smptm_Days_Pct,RUG_Extnsv_Srvc_Days_Pct,CMG_Strok_Days_Pct,CMG_Injury_Trma_Days_Pct,CMG_Ortho_Days_Pct,CMG_Arthrts_Days_Pct,CMG_Crdvsclr_Plmnry_Days_Pct,CMG_Nrlgcl_Days_Pct,CMG_Othr_Days_Pct
PROVIDER,MI,HH,237124,CRITTENTON HOME CARE,AUBURN HILLS,48326,725,1060,39537,0.06,0.45,0.19,0.06,2564843.44,2600958.03,2442950.85,15670.08,NA,NA,0,0.11,0.02,79,0.41,0.59,0.94,0.03,*,0.02,*,*,2.2,6.4,0.26,0.4,0.12,0.17,0.52,0.45,0.31,0.32,0.45,0.7,**,0.71,0.16,0.67,0.07,0.15,0.03,0.04,0,*,0.05,0.09,0.02,0.07,0.05,0.03,0.11,0.1,0.03,0.02,0.25,9671,3769,1076,131,118,2738,NA,445770,197175,60945,7665,7155,145920,NA,NA,NA,NA,NA,NA,0.97,0.03,NA,NA,NA,NA,0.63,0,NA,NA,NA,0,*,*,NA,NA,126,0.65,0.1,0.19,0,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,MI,HH,237125,THE MEDICAL TEAM,LIVONIA,48152,1461,2118,82548,0.03,0.31,0.24,0.03,6929008.42,6229471.03,6107394.8,11757.99,NA,NA,0,0.2,0.03,82,0.31,0.69,0.92,0.06,*,0.01,0,*,2.4,7.1,0.24,0.71,0.13,0.13,0.57,0.51,0.35,0.55,0.42,0.58,**,0.68,0.16,**,0.17,0.19,*,0.03,*,0.08,0.03,0.07,0.05,0.07,0.06,0.04,0.08,0.04,0.03,0.05,0.2,15567,9828,5300,265,539,2534,NA,758370,461265,242175,12465,32160,119205,NA,NA,NA,NA,NA,NA,0.99,0.01,NA,NA,NA,NA,0.56,0.08,NA,NA,NA,0.02,*,0.02,NA,NA,169,0.71,0.07,0.17,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,MI,HH,237126,NORTH OTTAWA HOME CARE NURSING,GRAND HAVEN,49417,342,451,15586,0.06,0.49,0.14,*,1197219.28,1306728.91,1112842.18,5125.2,NA,NA,0,0.17,0.01,80,0.35,0.65,0.97,*,*,*,*,*,1.8,5.5,0.22,0.27,0.08,0.16,0.39,0.43,0.24,0.4,0.34,0.61,**,0.4,0.18,0.69,0.1,0.1,*,0.03,0,*,0.03,0.04,0.04,0.05,0.06,0.05,0.15,*,*,0.03,0.31,3420,2031,1305,164,320,905,NA,176520,89685,54555,7365,22725,52215,NA,NA,NA,NA,NA,NA,0.99,0.01,NA,NA,NA,NA,0.7,0,NA,NA,NA,*,0,*,NA,NA,37,0.57,0.16,0.2,0,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,MI,HH,237136,GENTIVA HEALTH SERVICES,FLINT,48532,290,447,20200,0.04,0.22,0.32,0.04,1516609.29,1361371.58,1442778.28,4539.02,NA,NA,*,0.18,0.11,79,0.31,0.69,0.86,0.13,0,*,0,*,2.5,6.7,0.23,0.51,0.11,0.16,0.57,0.54,0.38,0.43,0.46,0.57,**,0.64,0.18,0.7,0.09,0.2,*,0.04,0,0,0.06,0.1,0.14,0.05,0.04,0.07,0.11,0.05,0.07,*,0.17,2978,2060,1305,145,182,611,NA,164460,113295,73500,7620,13410,36765,NA,NA,NA,NA,NA,NA,0.99,0.01,NA,NA,NA,NA,0.5,0.08,NA,NA,NA,*,*,*,NA,NA,39,0.71,0.15,0.07,0.01,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,MI,HH,237144,UNITED HOME HEALTH SERVICES,CANTON,48187,485,624,16881,0.06,0.66,0.11,*,1634452.46,1527832.21,1418926.14,0,NA,NA,0,0.14,0,78,0.39,0.61,0.85,0.13,*,*,0,*,2.2,6.6,0.26,0.33,0.12,0.19,0.49,0.54,0.43,0.38,0.52,0.72,**,0.66,0.11,0.62,0.07,0.16,*,0.06,0,*,0.04,0.09,0.03,0.06,0.11,0.02,0.08,0.02,*,0.03,0.3,2855,2163,827,35,68,851,NA,148020,105765,39345,1995,4245,54375,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.71,0,NA,NA,NA,0,0,*,NA,NA,81,0.7,0.04,0.17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,MI,HH,237145,STURGIS HOME HEALTH CARE,STURGIS,49091,174,251,9220,*,0.4,0.22,*,685820.56,579418.77,510684.62,3931.49,NA,NA,0,0.28,0.97,77,0.4,0.6,0.98,0,*,*,0,0,2,5.8,0.23,0.28,0.1,0.18,0.56,0.44,0.47,0.3,0.46,0.52,**,0.61,0.15,0.52,0.09,*,*,0.07,0,*,*,0.08,0,0.1,*,*,0.09,*,0.06,*,0.22,2022,757,115,*,229,581,NA,80580,35295,5505,315,12345,22155,NA,NA,NA,NA,NA,NA,0.96,0.04,NA,NA,NA,NA,0.6,*,NA,NA,NA,0,*,*,NA,NA,36,0.57,0.15,0.2,0,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,MI,HH,237151,REVERENCE HOME HEALTH AND HOSPICE,TAWAS CITY,48764,555,726,27002,0.06,0.41,0.16,0.03,1506161.98,1656609.97,1471402.82,4286.94,NA,NA,*,0.21,0.63,75,0.49,0.51,0.9,0.07,*,0.02,*,*,1.9,6,0.23,0.23,0.15,0.15,0.43,0.38,0.42,0.44,0.46,0.67,**,0.67,0.12,0.59,0.1,0.11,0.03,0.06,0,*,0.02,0.07,*,0.07,0.1,0.05,0.11,0.03,0.03,0.03,0.3,6128,1754,533,0,334,859,NA,364200,93225,31275,0,19050,46350,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.61,0.06,NA,NA,NA,0.04,*,*,NA,NA,85,0.8,0.01,0.16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,MI,HH,237157,SHARED SERVICES HOME HEALTH CARE,ANN ARBOR,48108,357,475,17393,0.04,0.32,0.19,*,1644894.15,1426671.17,1372926.42,8562.64,NA,NA,*,0.1,0.06,80,0.33,0.67,0.96,0.03,*,*,0,*,2.1,6.3,0.26,0.31,0.15,0.15,0.43,0.59,0.29,0.45,0.43,0.71,**,0.59,0.2,0.65,0.04,0.14,*,*,*,*,0.04,0.08,*,0.06,0.05,0.03,0.13,*,0.03,*,0.42,3120,3266,1023,118,188,1067,NA,188715,187815,63105,7335,15915,71415,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.7,0,NA,NA,NA,0,*,*,NA,NA,52,0.6,0.13,0.08,0,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,MI,HH,237160,VITALCARE,CHEBOYGAN,49721,1410,1994,70972,0.06,0.44,0.21,0.03,3833579.07,4534562.38,3985443.34,12016.32,NA,NA,*,0.21,0.96,76,0.45,0.55,0.96,*,*,*,0.03,*,1.8,5.9,0.27,0.2,0.1,0.17,0.41,0.46,0.37,0.39,0.42,0.7,**,0.58,0.15,0.59,0.07,0.12,0.04,0.04,*,*,0.03,0.07,0.03,0.09,0.07,0.02,0.08,0.04,0.02,0.03,0.35,15574,4478,1141,279,572,2627,NA,767130,206250,57555,14355,29790,149160,NA,NA,NA,NA,NA,NA,0.95,0.05,NA,NA,NA,NA,0.57,0.05,NA,NA,NA,0.04,0.01,0.02,NA,NA,302,0.83,0,0.11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,MI,HH,237161,CARSON HOME CARE NETWORK,CARSON CITY,48811,145,243,10003,0.09,0.37,0.29,0.1,847078.92,498195.35,446435.54,5641.68,NA,NA,0,0.21,0.88,76,0.42,0.58,0.99,0,0,*,0,*,2,5.6,0.18,0.3,0.12,0.17,0.46,0.36,0.38,0.43,0.43,0.61,**,0.52,0.14,0.54,*,0.08,*,*,*,*,*,*,0,*,0.11,0.15,0.15,*,*,*,0,2808,289,57,122,46,836,NA,139230,13950,2745,6615,3675,47865,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.5,0,NA,NA,NA,0,*,*,NA,NA,31,0.55,0.01,0.4,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,MI,HH,237162,HEARTLAND HOME CARE,BAY CITY,48706,783,1191,49356,0.05,0.33,0.27,0.05,2319803.88,2667138.8,2404285.72,1128.12,NA,NA,*,0.29,0.32,76,0.41,0.59,0.87,0.09,*,0.03,*,*,2.4,6.7,0.29,0.32,0.17,0.18,0.53,0.49,0.44,0.44,0.48,0.67,**,0.72,0.17,0.61,0.12,0.13,0.05,0.06,0,*,0.02,0.06,0.04,0.08,0.08,0.03,0.11,*,0.03,0.03,0.32,7403,2804,1026,0,602,153,NA,418035,165390,55560,0,34815,9045,NA,NA,NA,NA,NA,NA,0.95,0.05,NA,NA,NA,NA,0.57,*,NA,NA,NA,0,*,0.03,NA,NA,159,0.77,0,0.17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,MI,HH,237163,LAKELAND HOMECARE,BENTON HARBOR,49022,1949,3143,131534,0.05,0.36,0.25,0.08,13998735.78,8356798.35,7299917.66,124535.17,NA,NA,*,0.31,0.14,75,0.4,0.6,0.82,0.16,*,0.01,*,*,2.1,5.7,0.21,0.2,0.13,0.17,0.43,0.51,0.35,0.35,0.44,0.63,**,0.57,0.12,0.5,0.08,0.12,0.02,0.04,*,*,0.03,0.06,0.03,0.07,0.09,0.02,0.1,0.01,0.04,0.04,0.34,28203,12005,4013,647,1130,6050,NA,1130430,499275,184320,29730,51405,258900,NA,NA,NA,NA,NA,NA,0.97,0.03,NA,NA,NA,NA,0.58,*,NA,NA,NA,*,0.01,0.01,NA,NA,288,0.55,0.07,0.31,0.01,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,MI,HH,237164,HOME HEALTH CARE OF SPARROW,LANSING,48912,1429,1999,75164,0.05,0.39,0.18,0.04,5099099.36,4913386.7,4999019.85,16378.69,NA,NA,0,0.22,0.09,76,0.39,0.61,0.85,0.1,0.01,0.03,*,*,2.1,5.8,0.25,0.27,0.17,0.16,0.47,0.46,0.31,0.39,0.44,0.61,**,0.55,0.15,0.53,0.07,0.12,0.04,0.03,*,*,0.02,0.08,0.01,0.08,0.11,0.03,0.09,0.01,0.03,0.04,0.31,15025,7584,1687,306,213,2103,NA,768930,399255,75975,15000,12000,137850,NA,NA,NA,NA,NA,NA,0.97,0.03,NA,NA,NA,NA,0.64,*,NA,NA,NA,0,*,0.02,NA,NA,282,0.65,0.06,0.2,0,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,MI,HH,237165,MCLAREN VISITING NURSE & HOSPICE,BAY CITY,48708,1155,1557,51209,0.05,0.51,0.15,0.03,2870019.62,3750591.45,3477931.75,8685.36,NA,NA,*,0.25,0.29,74,0.42,0.58,0.95,0.01,*,0.02,*,*,2,6.4,0.29,0.23,0.14,0.15,0.51,0.4,0.41,0.42,0.42,**,**,**,0.13,0.68,0.11,0.11,0.02,0.05,0,*,0.02,0.08,0.02,0.05,0.07,0.03,0.1,0.02,0.03,0.03,0.43,10833,4592,1782,47,253,1295,NA,495810,213435,91410,2715,12630,68505,NA,NA,NA,NA,NA,NA,0.96,0.03,NA,NA,NA,NA,0.61,0.08,NA,NA,NA,0.03,0.01,0.01,NA,NA,181,0.72,0.07,0.14,0,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,MI,HH,237166,SPECTRUM HEALTH LUDINGTON HOME CARE,LUDINGTON,49431,462,575,17792,0.08,0.53,0.11,*,939012.09,1271975.99,1110344.81,0,NA,NA,0,0.2,0.94,76,0.4,0.6,0.97,*,0,*,*,*,1.8,5.8,0.26,0.23,0.11,0.18,0.44,0.44,0.36,0.37,0.44,0.69,**,0.47,0.13,0.63,0.05,0.1,*,0.04,*,*,0.03,0.07,*,0.06,0.12,0.06,0.06,*,0.03,0.02,0.36,3888,1389,246,*,19,162,NA,242940,75270,14160,315,1440,8475,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.69,0.02,NA,NA,NA,0.03,0.02,*,NA,NA,88,0.84,0.03,0.08,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,MI,HH,237169,ADVISACARE,SAGINAW,48606,31,60,2736,*,*,0.39,*,168643.24,205536.76,207149.9,0,NA,NA,0,0.35,0.1,74,0.42,0.58,0.71,*,0,*,0,0,3.3,6.6,*,0.35,*,*,0.71,0.42,0.39,*,0.61,0.74,**,0.74,*,0.65,*,*,0,0,0,0,*,*,*,*,*,*,*,*,*,*,*,346,424,194,44,*,100,NA,18045,21765,10410,2625,315,7425,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.35,*,NA,NA,NA,0,*,*,NA,NA,*,0.12,0.25,0.17,0.07,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,MI,HH,237172,MCLAREN VISITING NURSE & HOSPICE,STERLING HEIGHTS,48313,1575,2088,69699,0.09,0.48,0.16,0.02,4046609.04,5127646.35,4818400.09,2719.24,NA,NA,*,0.23,0.11,75,0.39,0.61,0.89,0.08,*,0.02,*,*,2.6,6.7,0.24,0.33,0.16,0.18,0.55,0.57,0.47,0.4,0.48,0.7,**,0.74,0.11,0.6,0.09,0.15,0.03,0.09,*,0.01,0.03,0.11,0.03,0.05,0.06,0.1,0.08,0.05,0.03,0.02,0.25,12905,7945,2859,271,249,2729,NA,516405,357525,128445,13140,13785,161190,NA,NA,NA,NA,NA,NA,0.96,0.03,NA,NA,NA,NA,0.59,0.08,NA,NA,NA,0.03,0.01,*,NA,NA,311,0.71,0.08,0.14,0.01,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,MI,HH,237180,CENTRAL HOME HEALTH CARE,SOUTHFIELD,48076,200,258,9810,0.07,0.39,0.17,*,1400071.33,888761.57,830783.88,233.76,NA,NA,0,0.27,0.01,75,0.32,0.68,0.57,0.43,*,0,0,*,1.8,6.2,0.19,0.3,0.21,0.17,0.38,0.43,0.34,0.39,0.49,0.74,**,0.6,0.11,**,0.07,0.17,*,*,0,*,0.09,*,*,*,*,0.14,0.1,0.1,0.07,*,0.34,1423,2448,317,41,33,561,NA,100590,148050,22020,2445,2025,33885,NA,NA,NA,NA,NA,NA,0.99,0.01,NA,NA,NA,NA,0.67,0.08,NA,NA,NA,*,*,*,NA,NA,20,0.29,0.48,0.05,0.06,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,MI,HH,237182,NORTH WOODS HOME NURSING,MANISTIQUE,49854,558,1410,74440,0.03,0.15,0.54,0.26,3064509.85,3476290.37,3056981.89,4392.26,NA,NA,*,0.24,0.97,78,0.4,0.6,0.94,0,0,*,0.05,*,1.8,5.3,0.19,0.26,0.12,0.1,0.44,0.38,0.36,0.37,0.37,0.55,**,0.48,0.16,0.54,0.07,0.07,0.03,0.03,0,0.02,0.03,0.06,0.02,0.07,0.05,0.1,0.1,0.04,0.04,*,0.26,11903,4657,907,124,*,2903,NA,686835,259200,55545,7380,120,175875,NA,NA,NA,NA,NA,NA,0.94,0.06,NA,NA,NA,NA,0.25,0.05,NA,NA,NA,0,*,0.02,NA,NA,117,0.25,0.1,0.5,0.03,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,MI,HH,237186,A&D HEALTH CARE PROFESSIONAL,SAGINAW,48603,895,1322,54830,0.03,0.29,0.24,0.04,2712908.19,3949045.48,3526483.68,14310.99,NA,NA,0,0.41,0.5,77,0.38,0.62,0.88,0.1,0,0.02,*,*,2.3,6.7,0.23,0.39,0.15,0.13,0.5,0.47,0.44,0.53,0.51,0.64,**,0.7,0.17,0.63,0.15,0.13,0.02,0.06,0,0.04,0.04,0.05,0.03,0.06,0.1,0.04,0.08,0.03,0.05,*,0.29,11615,6885,2735,114,445,2924,NA,571200,315300,119490,5250,32295,141780,NA,NA,NA,NA,NA,NA,0.87,0.13,NA,NA,NA,NA,0.62,0,NA,NA,NA,0,0,0.01,NA,NA,94,0.64,0.11,0.13,0,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,MI,HH,237187,UPPER PENINSULA HOME HEALTH & HOSPICE,ISHPEMING,49849,575,1111,52821,0.03,0.24,0.39,0.14,2751456.28,2619803.67,2306955.25,2458.04,NA,NA,*,0.18,0.97,78,0.39,0.61,0.98,0,0,*,*,*,1.9,5.4,0.2,0.26,0.12,0.15,0.4,0.39,0.36,0.41,0.35,0.59,**,0.49,0.2,0.54,0.07,0.06,0.05,0.04,*,*,0.02,0.07,*,0.08,0.07,0.03,0.14,0.02,0.03,0.03,0.31,9266,3297,1047,76,80,4887,NA,503640,157395,51315,4245,4230,228525,NA,NA,NA,NA,NA,NA,0.94,0.06,NA,NA,NA,NA,0.39,0,NA,NA,NA,0.03,0,0.04,NA,NA,107,0.47,0.01,0.49,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,MI,HH,237191,"MERCY HOME CARE, CADILLAC",CADILLAC,49601,1033,1474,61742,0.04,0.3,0.23,0.04,3220305.56,3742209.89,3276584.06,178.02,NA,NA,0,0.3,0.97,76,0.43,0.57,0.98,*,0,*,*,*,1.9,5.7,0.22,0.25,0.1,0.16,0.4,0.43,0.38,0.38,0.42,0.61,**,0.55,0.15,0.56,0.08,0.12,0.02,0.05,*,0.01,0.03,0.06,0.02,0.05,0.08,0.04,0.12,0.03,0.03,0.03,0.27,10862,4024,1476,306,270,2100,NA,548940,201015,88665,16470,15390,120240,NA,NA,NA,NA,NA,NA,0.96,0.04,NA,NA,NA,NA,0.61,*,NA,NA,NA,*,*,0.06,NA,NA,147,0.78,0.01,0.16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,MI,HH,237192,"ST JOSEPH MERCY HOME CARE, OAKLAND",TROY,48098,1459,1754,53288,0.05,0.46,0.1,0.01,4122009.14,4798581.31,4490576.9,578.97,NA,NA,*,0.15,0.01,78,0.38,0.62,0.83,0.12,0.02,0.02,0,0.01,2.2,6.4,0.27,0.32,0.16,0.19,0.53,0.53,0.34,0.35,0.45,0.68,**,0.67,0.12,0.63,0.07,0.16,0.03,0.06,*,*,0.02,0.09,0.03,0.06,0.05,0.01,0.04,0.01,0.04,0.01,0.47,8092,9273,2813,679,260,900,NA,493635,542295,157935,41940,21885,46650,NA,NA,NA,NA,NA,NA,0.96,0.04,NA,NA,NA,NA,0.73,0.04,NA,NA,NA,0.01,*,0.02,NA,NA,288,0.79,0.06,0.07,0,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,MI,HH,237198,MERCY VNS AND HOSPICE SERVICES,MUSKEGON,49442,1799,2727,103004,0.06,0.41,0.23,0.06,6556741.89,6919054.62,7164649.72,5262.77,NA,NA,*,0.31,0.1,75,0.41,0.59,0.84,0.12,*,0.02,*,0.01,2,5.7,0.21,0.24,0.11,0.16,0.47,0.53,0.31,0.41,0.45,0.64,**,0.45,0.11,0.57,0.08,0.11,0.01,0.03,0,0.02,0.03,0.09,0.01,0.05,0.08,0.04,0.11,0.02,0.03,0.03,0.34,20577,8541,3598,712,400,4262,NA,1055475,439350,179445,35040,28560,292035,NA,NA,NA,NA,NA,NA,0.97,0.03,NA,NA,NA,NA,0.58,0.02,NA,NA,NA,0.02,*,0.02,NA,NA,375,0.67,0.04,0.22,0,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,MI,HH,237202,PINNACLE SENIOR CARE,ANN ARBOR,48108,190,346,15572,*,0.19,0.38,0.11,718067.17,901993.12,850294.37,0,NA,NA,*,0.42,0.02,74,0.35,0.65,0.78,0.17,*,*,0,*,2.2,6.1,0.17,0.43,0.11,0.09,0.49,0.47,0.36,0.44,0.52,0.53,**,0.61,0.07,0.71,0.08,0.12,0,*,0,*,*,*,0.06,*,0.09,*,*,*,0.08,0.21,0.31,2193,1389,250,16,193,319,NA,119490,70290,13245,840,12060,17100,NA,NA,NA,NA,NA,NA,0.89,0.11,NA,NA,NA,NA,0.35,0.05,NA,NA,NA,*,0,0.03,NA,NA,44,0.66,0.02,0.26,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,MI,HH,237206,CARING VISITING NURSE - LENAWEE/MONROE,ADRIAN,49221,480,715,27310,0.05,0.43,0.23,0.06,2319987.14,2018261.51,1778388.66,49543.82,NA,NA,0,0.18,0.82,76,0.4,0.6,0.94,*,*,0.05,0,*,2.1,6.3,0.27,0.27,0.13,0.17,0.49,0.51,0.4,0.43,0.51,0.7,**,0.59,0.17,0.55,0.11,0.13,*,0.08,0,*,0.04,0.1,0.03,0.05,0.09,0.04,0.13,*,0.05,0.03,0.23,7107,3021,1194,157,92,1063,NA,300600,125340,54135,7725,6810,50550,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.57,0.02,NA,NA,NA,*,*,0.02,NA,NA,52,0.58,0.15,0.23,0,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,MI,HH,237208,HOMECARE OF HOLLAND HOME,GRAND RAPIDS,49546,569,1001,41994,0.02,0.22,0.36,0.07,3544333.64,2887104.92,2627711.1,23359.04,NA,NA,0,0.19,0.02,84,0.33,0.67,0.94,0.04,*,*,0,*,1.9,6,0.24,0.49,0.09,0.14,0.39,0.49,0.21,0.52,0.31,0.58,**,0.43,0.27,0.68,0.15,0.09,*,*,*,0.07,0.02,0.03,*,0.03,0.07,0.07,0.1,0.06,*,0.04,0.3,8486,4525,2299,228,231,1193,NA,367320,234825,109350,12045,11625,91845,NA,NA,NA,NA,NA,NA,0.6,0.4,NA,NA,NA,NA,0.52,0,NA,NA,NA,0,*,*,NA,NA,115,0.62,0.1,0.22,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
